application_ref,document_link,document_meta
S/OUT/13/1555,https://pa.swindon.gov.uk/publicaccess/files/9E37C42A4C50B11666D27F6D92128887/pdf/S_OUT_13_1555-FLOOD_RISK_ASSESSMENT_-_PART_4-409810.pdf, 19 Nov 2013 BackGround Papers FLOOD RISK ASSESSMENT - PART 4
S/OUT/13/1555,https://pa.swindon.gov.uk/publicaccess/files/B42E8781C7AE77ADF80FCCF7A67A7828/pdf/S_OUT_13_1555-FLOOD_RISK_ASSESSMENT_-_PART_6-409812.pdf, 19 Nov 2013 BackGround Papers FLOOD RISK ASSESSMENT - PART 6
S/OUT/13/1555,https://pa.swindon.gov.uk/publicaccess/files/8D57386FE1C6D4E704F31AF1FCAD0846/pdf/S_OUT_13_1555-FLOOD_RISK_ASSESSMENT_-_PART_7-409813.pdf, 19 Nov 2013 BackGround Papers FLOOD RISK ASSESSMENT - PART 7
S/AMEND/21/1881,https://pa.swindon.gov.uk/publicaccess/files/9AD7513F6028066890B6B0B20DB8A9F9/pdf/S_AMEND_21_1881-NMA_DECISION_LETTER-1172953.pdf, 15 Jul 2024 Correspondence NMA DECISION LETTER
S/AMEND/21/1881,https://pa.swindon.gov.uk/publicaccess/files/EB801A39974E643B941A4E7B900AFFDE/pdf/S_AMEND_21_1881-COVERING_LETTER-1172432.pdf, 12 Jul 2024 Supporting Documents COVERING LETTER
S/AMEND/21/1881,https://pa.swindon.gov.uk/publicaccess/files/41D23CB9968866E018C6568496E2E776/pdf/S_AMEND_21_1881-ENVIRONMENTAL_HEALTH-952420.pdf, 06 Jan 2022 Consultee Comment ENVIRONMENTAL HEALTH
S/AMEND/21/1881,https://pa.swindon.gov.uk/publicaccess/files/5121566CA21A7AFE9646DCBBAB4EEC10/pdf/S_AMEND_21_1881-HIGHWAYS-950923.pdf, 23 Dec 2021 Consultee Comment HIGHWAYS
S/AMEND/21/1881,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHA7kXu6gpGmLFLxLUnFo15T0yKFaY0Ei7wfVOWx13NvdR0W-9NRVZ2vVhG8aL9DwkjVp66tYhYmBTh3q_m9LQT6, 01 Dec 2021 Drawing LHL005-144 LOCATION PLAN
S/AMEND/21/1881,https://pa.swindon.gov.uk/publicaccess/files/45432EEA078B3C7C3B2D12AA2A028B1E/pdf/S_AMEND_21_1881--944002.pdf, 01 Dec 2021 Application Form
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/262E28920E4BE1B6B5AA41E4ECD394AB/pdf/S_COND_21_1956-CONDITION_38-993005.pdf, 24 Jun 2022 Decision CONDITION 38
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/E730BD4F8196BCD5C0247461DD3C0BAB/pdf/S_COND_21_1956-ARCHAEOLOGIST-992062.pdf, 21 Jun 2022 Consultee Comment ARCHAEOLOGIST
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/03CD7A6EE96400CA95FB2DC3B6EADE25/pdf/S_COND_21_1956-ARCHAEOLOGICAL_STRIP__MAP_AND_SAMPLE-990670.pdf," 15 Jun 2022 Supporting Documents ARCHAEOLOGICAL STRIP, MAP AND SAMPLE"
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/4CC05A4E9F176F28F205D454BE335073/pdf/S_COND_21_1956-COUNTY_ARCHAEOLOGIST-976185.pdf, 11 Apr 2022 Consultee Comment COUNTY ARCHAEOLOGIST
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/767528BE3D8F278B2BC61715DD1895BC/pdf/S_COND_21_1956-SITE-WIDE_OVER-ARCHING_ARCHAEOLOGICAL_WRITTEN_SCHEME_OF_INVESTIGATION-968838.pdf, 10 Mar 2022 Supporting Documents SITE-WIDE OVER-ARCHING ARCHAEOLOGICAL WRITTEN SCHEME OF INVESTIGATION
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/889207F9C58793EBA5D88CDB472D96DA/pdf/S_COND_21_1956-ARCHAEOLOGICAL_REPORT-952419.pdf, 06 Jan 2022 Supporting Documents 949343 ARCHAEOLOGICAL REPORT
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/65309B57437FFD95FD28AB76A5BCC746/pdf/S_COND_21_1956-ARCHAEOLOGIST-952418.pdf, 06 Jan 2022 Consultee Comment ARCHAEOLOGIST
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/4F825CAC57548E0DD86B1CD4781ECA22/pdf/S_COND_21_1956-ARCHAEOLOGIST-951699.pdf, 04 Jan 2022 Consultee Comment ARCHAEOLOGIST
S/COND/21/1956,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHBgVJuQ-Z0C-b1dCqsr9PcgorDNQumc4BYareWrXuCDfmTwLmtl6F-JntIvYksv8cCZ5LJCP8J76UoBEhte8tUD, 15 Dec 2021 Drawing LHL005 - 144 REV G LOCATION PLAN
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/A4689A8FD60F9D65C5D9DB6E74A9CC49/pdf/S_COND_21_1956--949348.pdf, 15 Dec 2021 Application Form
S/COND/21/1956,https://pa.swindon.gov.uk/publicaccess/files/8A707548D88823F59B5207306C32F7E4/pdf/S_COND_21_1956-ARCHAEOLOGICAL_REPORT-949343.pdf, 15 Dec 2021 Supporting Documents ARCHAEOLOGICAL REPORT
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/E3718F0A5C2FA628186364C738F24379/pdf/S_COND_21_1998--1006723.pdf, 18 Aug 2022 Decision
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/8452D2405790B45E36E18F0467224C3B/pdf/S_COND_21_1998-CONDITION_6_-_PHASING-1002800.pdf, 03 Aug 2022 Decision CONDITION 6 - PHASING
S/COND/21/1998,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHAuBLootCLwb-MqhzpAl2UjxcMIAT6w1PjM0X0MrL4GGVNy7TleP89XlVDsCvEzLgbAnidRo311uAZjVaUqp1h8, 01 Aug 2022 Revised Drawing LHL006 PHASING DETAIL REPORT - JULY 2022
S/COND/21/1998,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHAuBLootCLwb-MqhzpAl2UjxcMIAT6w1PjM0X0MrL4GGVNy7TleP89XGP9C-o87FbLu3z5c1yEQkmHij0ZuUGcT, 01 Aug 2022 Revised Drawing LHL006 - 009 D ALL PHASING
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/046D5743FB18EBFF1F38666EF9582CBE/pdf/S_COND_21_1998-LANDSCAPE-997986.pdf, 14 Jul 2022 Consultee Comment LANDSCAPE
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/79F6BAE008DC3E5856B4E6DB77203C24/pdf/S_COND_21_1998-DRAINAGE_ENGINEER-997210.pdf, 11 Jul 2022 Consultee Comment DRAINAGE ENGINEER
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/D95D4698D4A31234063DE19FFF0549A5/pdf/S_COND_21_1998-HIGHWAYS-994225.pdf, 29 Jun 2022 Consultee Comment HIGHWAYS
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/932D2BD7AD33862CCD76F7E061DC8336/pdf/S_COND_21_1998-ARCHAEOLOGIST-992583.pdf, 22 Jun 2022 Consultee Comment ARCHAEOLOGIST
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/497AC94725E4D17FCF2655A058C07F2F/pdf/S_COND_21_1998-PHASING_DETAILS-990671.pdf, 15 Jun 2022 Supporting Documents PHASING DETAILS
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/445F2797D1BB85381E7F29AD44EE26C9/pdf/S_COND_21_1998-BROAD_PHASES_OF_THE_DEVELOPMENT-990672.pdf, 15 Jun 2022 Supporting Documents BROAD PHASES OF THE DEVELOPMENT
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/5BD90FCCB5980C01A76FD2E740418673/pdf/S_COND_21_1998-STAGECOACH-974387.pdf, 04 Apr 2022 Consultee Comment STAGECOACH
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/805B338D1524AE6B59AB42FE7EE6EB04/pdf/S_COND_21_1998-LANDSCAPE-959438.pdf, 03 Feb 2022 Consultee Comment LANDSCAPE
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/63C9C526B0096B6ED9F6A73DB317C076/pdf/S_COND_21_1998-URBAN_DESIGN-958197.pdf, 31 Jan 2022 Consultee Comment URBAN DESIGN
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/5930CC96DA0AA2995D573FF8FF9F25DF/pdf/S_COND_21_1998-ARCHAEOLOGY-958198.pdf, 31 Jan 2022 Consultee Comment ARCHAEOLOGY
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/8383BB35AEEE96BAEF798C0B8A0A19EE/pdf/S_COND_21_1998-EDUCATION-957118.pdf, 26 Jan 2022 Consultee Comment EDUCATION
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/199E90057886E725ECABAE0B88E7FF66/pdf/S_COND_21_1998-HIGHWAYS-956291.pdf, 21 Jan 2022 Consultee Comment HIGHWAYS
S/COND/21/1998,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHAuBLootCLwb-MqhzpAl2UjxcMIAT6w1PjM0X0MrL4GGbGhWw6bn_TDXbjQJha8ylo6HoPFNcADUMrVOF48WxPw, 23 Dec 2021 Drawing LHL005 - 144 REV G LOCATION PLAN
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/766930BCD4B6A96BDA5009F84BE21C93/pdf/S_COND_21_1998-PHASING_DETAILS-951005.pdf, 23 Dec 2021 Supporting Documents PHASING DETAILS
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/A6B587FBABF78F14F2EBE294090A050B/pdf/S_COND_21_1998-COVERING_LETTER-951006.pdf, 23 Dec 2021 Correspondence COVERING LETTER
S/COND/21/1998,https://pa.swindon.gov.uk/publicaccess/files/18EB80AF7D59783778BCEE3AFDDA13A6/pdf/S_COND_21_1998--951010.pdf, 23 Dec 2021 Application Form
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/356D43C93B73EC8C3FA6DA8295739D5E/pdf/S_COND_22_0031-DECISION_LETTER-1154002.pdf, 15 May 2024 Decision DECISION LETTER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/50EAECB5D010DC48E28398DFEC4FE8D9/pdf/S_COND_22_0031--1154056.pdf, 15 May 2024 Delegated Report
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/B558D8916547BAABD12DF6F57E405B0F/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE__LOW_RES__REDUCED-1150820.pdf, 02 May 2024 Supporting Documents PART 2 STRATEGIC DESIGN CODE (LOW RES) REDUCED
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/438B15B09367AFD30260F2A51078AD9D/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE__LOW_RES__REDUCED-1150822.pdf, 02 May 2024 Supporting Documents PART 3 STRATEGIC DESIGN CODE (LOW RES) REDUCED
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/A43BCD6005438646C29BF5F0FB552EA7/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE__LOW_RES__REDUCED-1150819.pdf, 02 May 2024 Supporting Documents PART 1 STRATEGIC DESIGN CODE (LOW RES) REDUCED
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/E0674422C99CEC7E693442E99764D9B1/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1144104.pdf, 04 Apr 2024 Supporting Documents 23/038(I) STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/93555BCAD5C5A394FA970D81F2937A08/pdf/S_COND_22_0031-ECOLOGY-1073565.pdf, 29 Jun 2023 Consultee Comment ECOLOGY
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/443D970F25C52C5F8D00D44BE5F3DD84/pdf/S_COND_22_0031-URBAN_DESIGN-1073566.pdf, 29 Jun 2023 Consultee Comment URBAN DESIGN
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/6DC4D77AAEC83509F4ED5DABAC66B561/pdf/S_COND_22_0031-SOUTH_MARSTON_PARISH-1073112.pdf, 27 Jun 2023 Consultee Comment SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/CD828C519F5EB3FF1BA2F934A1FE623E/pdf/S_COND_22_0031-HIGHWAYS-1071102.pdf, 19 Jun 2023 Consultee Comment HIGHWAYS
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/E6836774BBE960477C38879C01BAB221/pdf/S_COND_22_0031-DRAINAGE_ENGINEER-1070550.pdf, 15 Jun 2023 Consultee Comment DRAINAGE ENGINEER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/4606733DDF41C3D08122E382238C661A/pdf/S_COND_22_0031-SOUTH_MARSTON_PARISH-1069535.pdf, 13 Jun 2023 Consultee Comment SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/6C5F6732426600A4980DB979FA4821A8/pdf/S_COND_22_0031-REQUEST_FOR_EOT_ON_COMMENTS_SOUTH_MARSTON_PARISH-1067451.pdf, 05 Jun 2023 Correspondence REQUEST FOR EOT ON COMMENTS SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/BBB8B3670C7094D9A9ECA62BD1B66A85/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066896.pdf, 01 Jun 2023 Supporting Documents VERSION 4 LOW RES - FULL SDC STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/4FA71D52AEF8C9465485600DA99A3BBD/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066893.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 4 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/F303FCBCA616819B6427D7F5947503B2/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066894.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 5 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/121B6ADBBA74BAC68A734F6F1E97A255/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066895.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 6 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/D8757F3F5A0E97932BAA33D92B3BAF0B/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066892.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 3 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/DF48ADF52109C310641175381B2B5D0E/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066890.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 1 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/08FF47C51F2ABBF5FB1E424CA5C27409/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-1066891.pdf, 01 Jun 2023 Supporting Documents VERSION 4 HIGH RES PART 2 STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/D9B03535860751FD19BC704B31A24CF4/pdf/S_COND_22_0031-CONSERVATION-1049830.pdf, 10 Mar 2023 Consultee Comment CONSERVATION
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/099616374B3BE711919B5C9D6B3BCA56/pdf/S_COND_22_0031-DRAINAGE_ENGINEER-1047651.pdf, 28 Feb 2023 Consultee Comment DRAINAGE ENGINEER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/A4AF1D559CFD42A1DB5A66FD53DC4C66/pdf/S_COND_22_0031-STAGECOACH-1040119.pdf, 27 Jan 2023 Consultee Comment STAGECOACH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/EBE92740C8CFF643A23DF4B8EFEA90C3/pdf/S_COND_22_0031-SOUTH_MARSTON_PARISH-1039715.pdf, 24 Jan 2023 Consultee Comment SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/B569AF5F58EA2585D8303F32C7058DD5/pdf/S_COND_22_0031-HIGHWAYS-1037099.pdf, 09 Jan 2023 Consultee Comment HIGHWAYS
S/COND/22/0031,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHAGZjsqybGblGKK4GS0qwm3kiVFn_r1Fl5XJcExIywtdQvkMZnHTJpIVFN1ngrveVHRynrKGjs1eLllVVJihumY, 05 Jan 2023 Revised Drawing 32847-RG-M-06-3 Y REGULATING PLAN
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/4F6203DF036DF66F352DBCAF2D4EEAD9/pdf/S_COND_22_0031-PARISH_COUNCIL_TO_OFFICER_-_EXTENSION_REQUEST_FOR_COMMENTS-1036053.pdf, 03 Jan 2023 Correspondence PARISH COUNCIL TO OFFICER - EXTENSION REQUEST FOR COMMENTS
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/D50B18928B0FEBE6BDFC1FC846B45ECD/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_2-1035175.pdf, 22 Dec 2022 Supporting Documents 32847-ID01Z REVISED STRATEGIC DESIGN CODE PART 2
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/F3065F5F3999A5E8EC0CFAB361AF930A/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_1-1035174.pdf, 22 Dec 2022 Supporting Documents 32847-ID01Z REVISED STRATEGIC DESIGN CODE PART 1
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/404E61D9E76D7EB78B215ABFFBC7A7B0/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_3-1035176.pdf, 22 Dec 2022 Supporting Documents 32847-ID01Z REVISED STRATEGIC DESIGN CODE PART 3
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/F5BC65FA8F491EC8093D1F9CD1404775/pdf/S_COND_22_0031-BHS__WILTSHIRE__TO_OFFICER-1012382.pdf, 14 Sep 2022 Correspondence BHS (WILTSHIRE) TO OFFICER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/78FC4A1692AF0658BF8DA17709C985E7/pdf/S_COND_22_0031-RAMBLERS_WILTSHIRE___SWINDON_AREA_SWINDON___NORTH_EAST_WILTSHIRE_GROUP_FLAT_54_G-1008897.pdf, 30 Aug 2022 Public Comment RAMBLERS WILTSHIRE & SWINDON AREA SWINDON & NORTH EAST WILTSHIRE GROUP FLAT 54 G
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/3AF1F10F6628DFE6C703C0F61059FDBE/pdf/S_COND_22_0031-ECOLOGY-1001240.pdf, 27 Jul 2022 Consultee Comment ECOLOGY
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/AE0CC74D7F65C546E5F184F8A7394696/pdf/S_COND_22_0031-SOUTH_MARSTON_PARISH-999650.pdf, 21 Jul 2022 Consultee Comment SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/535950751150AC7D25198F81F57636E1/pdf/S_COND_22_0031-STAGECOACH_TO_OFFICER-995418.pdf, 04 Jul 2022 Correspondence STAGECOACH TO OFFICER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/7465219AF9A11959665360142FAB8192/pdf/S_COND_22_0031-HIGHWAYS-995559.pdf, 04 Jul 2022 Consultee Comment HIGHWAYS
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/FDC7642EA9A4CD6F1022B2612EEBD1EE/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_1-992562.pdf, 22 Jun 2022 Supporting Documents 32847-ID01S REV S STRATEGIC DESIGN CODE PART 1
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/C5C38FE4399B223F5D8326D5394F5CB3/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_2-992563.pdf, 22 Jun 2022 Supporting Documents 32847-ID01S REV S STRATEGIC DESIGN CODE PART 2
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/8448437F6E2C31C4F97BEB061F7CCA82/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE_PART_3-992564.pdf, 22 Jun 2022 Supporting Documents 32847-ID01S REV S STRATEGIC DESIGN CODE PART 3
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/86873F7B8757C58C4CE16A8F5C0B3A08/pdf/S_COND_22_0031-THE_QUEST__OLD_VICARAGE_LANE__SOUTH_MARSTON__SWINDON-978293.pdf," 22 Apr 2022 Public Comment THE QUEST, OLD VICARAGE LANE, SOUTH MARSTON, SWINDON"
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/30E4D93417C016F8C089C3FD2DEB79FC/pdf/S_COND_22_0031-STAGECOACH-974388.pdf, 04 Apr 2022 Consultee Comment STAGECOACH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/783D47D1DC8E33C7B9AEDBD8A5BC0E5D/pdf/S_COND_22_0031-HIGHWAYS-969280.pdf, 14 Mar 2022 Consultee Comment 220203 HIGHWAYS
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/AB55EC399DB6E93F7CC4799F93CB08E0/pdf/S_COND_22_0031-URBAN_DESIGN-969281.pdf, 14 Mar 2022 Consultee Comment URBAN DESIGN
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/6E7FEED0CCC496BFE86C634816E34897/pdf/S_COND_22_0031-DRAINAGE_ENGINEER-969282.pdf, 14 Mar 2022 Consultee Comment DRAINAGE ENGINEER
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/C3CBEAA2098ED0B4D481FE8CE008D468/pdf/S_COND_22_0031-SOUTH_MARSTON_PARISH-965051.pdf, 25 Feb 2022 Consultee Comment SOUTH MARSTON PARISH
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/825409F93DA6567142DAEAEAB42D752D/pdf/S_COND_22_0031-LANDSCAPE-962907.pdf, 17 Feb 2022 Consultee Comment LANDSCAPE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/8364DA841C770F0A3DA3C4C8E799FF75/pdf/S_COND_22_0031-ECOLOGY-961914.pdf, 15 Feb 2022 Consultee Comment ECOLOGY
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/888E2C9F2773273F9C8E6A4F232245D4/pdf/S_COND_22_0031-RAMBLERS_SWINDON__10_FOLKESTONE_ROAD__OLD_TOWN__SWINDON-958848.pdf," 02 Feb 2022 Public Comment RAMBLERS SWINDON, 10 FOLKESTONE ROAD, OLD TOWN, SWINDON"
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/32037A51374C6290B0ACF97B4B8E6743/pdf/S_COND_22_0031--952878.pdf, 07 Jan 2022 Application Form
S/COND/22/0031,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=q46oSJq-GHAGZjsqybGblGKK4GS0qwm3kiVFn_r1Fl5XJcExIywtdb6gbSk5FhdlIpi_ga0n8dRPvbqJivJSRBAtQKV2-1Mc, 07 Jan 2022 Drawing LHL005-144 LOCATION PLAN
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/EB377F47E97FBCF7AF128B8A206D4794/pdf/S_COND_22_0031-STRATEGIC_DESIGN_CODE-952873.pdf, 07 Jan 2022 Correspondence STRATEGIC DESIGN CODE
S/COND/22/0031,https://pa.swindon.gov.uk/publicaccess/files/740889989409E9CB3A5FB3C0D794C1C9/pdf/S_COND_22_0031-APPLICATION_TO_DISCHARGE_CONDITION_8-952874.pdf, 07 Jan 2022 Correspondence APPLICATION TO DISCHARGE CONDITION 8
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/3ACFBC2878A249D1F5441BEC235F2E5D/pdf/S_COND_22_0315-CHARACTER_AREA_DESIGN_CODE-1172949.pdf, 15 Jul 2024 Supporting Documents CHARACTER AREA DESIGN CODE
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/649F03BB880D57E70308C631E52AB7C8/pdf/S_COND_22_0315-CONDITION_9_CADC-1172951.pdf, 15 Jul 2024 Support Comment CONDITION 9 CADC
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/6C2CC691DC0FDD8927D5597D83413E3C/pdf/S_COND_22_0315-HIGHWAYS-1171881.pdf, 10 Jul 2024 Consultee Comment HIGHWAYS
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/3831A0C22A1DF3E4A94C016A1DBD12D0/pdf/S_COND_22_0315-CHARACTER_AREA_DESIGN_CODE_1-1170584.pdf, 04 Jul 2024 Supporting Documents CHARACTER AREA DESIGN CODE 1
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/293A4D9B6AA1CC53F237DD1753A191F3/pdf/S_COND_22_0315-LANDSCAPE-1164053.pdf, 19 Jun 2024 Consultee Comment LANDSCAPE
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/667225C76791FEF55179DB37283FE499/pdf/S_COND_22_0315-ARBORICULTURAL_OFFICER-1158318.pdf, 03 Jun 2024 Consultee Comment ARBORICULTURAL OFFICER
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/0B3C4E5B3F6BB4CA9629945CB5E0FAF5/pdf/S_COND_22_0315-URBAN_DESIGN-1157721.pdf, 31 May 2024 Consultee Comment URBAN DESIGN
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/89D24A3D5F647F10063BEC7E931908DE/pdf/S_COND_22_0315-URBAN_DESIGN-1157398.pdf, 30 May 2024 Consultee Comment URBAN DESIGN
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/78E989AE2F71C7D763C6E93610969D5E/pdf/S_COND_22_0315-SOUTH_MARSTON_PARISH_COUNCIL-1156577.pdf, 28 May 2024 Consultee Comment SOUTH MARSTON PARISH COUNCIL
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/D8EE913061127CF1051C3AED38E5C5D4/pdf/S_COND_22_0315-HIGHWAYS-1156654.pdf, 28 May 2024 Consultee Comment HIGHWAYS
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/7E95D8C56B08D6A15FF1FDB402AC4F19/pdf/S_COND_22_0315-SOUTH_MARSTON_PARISH_COUNCIL-1156861.pdf, 28 May 2024 Consultee Comment SOUTH MARSTON PARISH COUNCIL
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/2B93905E60871A99182244F4AAAEFB9B/pdf/S_COND_22_0315-HIGHWAYS-1155149.pdf, 20 May 2024 Consultee Comment HIGHWAYS
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/28F7669B901D877D5CBBC37530A5B69D/pdf/S_COND_22_0315-CHARACTER_AREA_DESIGN_CODE_1-1152451.pdf, 08 May 2024 Supporting Documents CHARACTER AREA DESIGN CODE 1
S/COND/22/0315,https://pa.swindon.gov.uk/publicaccess/files/EA5834A3CA9834CDE75D60927D89EC4D/pdf/S_COND_22_0315-THE_QUEST__OLD_VICARAGE_LANE__SOUTH_MARSTON__SWINDON-978291.pdf," 22 Apr 2022 Public Comment THE QUEST, OLD VICARAGE LANE, SOUTH MARSTON, SWINDON"
